"","study","vp","reward_b1","reward_b2","reward_b3","reward_b4","choice","rt"
"3302","chakroun",12,37.3313177526674,32.3593177179816,24.3653467561832,79.4681413115531,2,0.255589367156063
"3303","chakroun",12,40.6473755276532,39.0741865836293,27.0935656898079,77.1195802621369,4,0.316216195458765
"3304","chakroun",12,44.5514327201053,43.9581678139919,26.7633732757236,75.5368794960167,3,0.436859487872425
"3305","chakroun",12,42.4442048561415,41.9987154070476,24.3793628712852,72.9701035349607,4,0.367709868920429
"3306","chakroun",12,41.8762211128359,45.4716311391745,21.9088248292367,74.6185941778264,4,0.388121047399181
"3307","chakroun",12,43.751999435206,43.4627682866097,22.9322453042532,78.6269049768104,4,0.40886794447033
"3308","chakroun",12,46.0083769876492,36.2614004250855,19.8345912245977,72.0027571420568,4,0.294497616143417
"3309","chakroun",12,52.6125082091956,39.2588110550795,25.7828798306321,77.8105340616373,4,0.303093913802513
"3310","chakroun",12,57.4644450262213,42.6088819437226,29.3230679989501,78.8374617588322,4,0.645815055626372
"3311","chakroun",12,54.7682673367929,40.5783654501474,23.8646187849936,73.904476242297,4,0.34980195163007
"3312","chakroun",12,55.5799287382819,37.7113333195104,18.63034090236,64.5820096037644,4,0.4415792963282
"3313","chakroun",12,56.7253125646075,44.1184435744615,23.4050513573906,67.032130309639,4,0.517339792197163
"3314","chakroun",12,58.0659468776512,45.6891831996603,25.3004109383182,65.9540225779095,4,0.532621936614305
"3315","chakroun",12,62.8981564411109,48.8776459656114,31.3146399683242,70.3268077920073,4,0.313234590132197
"3316","chakroun",12,56.6564963323076,44.1332581331244,26.9733854946825,69.1019103272728,4,0.475246239348053
"3317","chakroun",12,56.0583530434025,46.7406036543366,28.4141361045285,71.4228929415017,4,0.507949545664815
"3318","chakroun",12,51.5015796673486,46.2842490788632,29.7764681649052,69.3458595937624,4,0.441309404912317
"3319","chakroun",12,45.32655417397,42.3107763279826,25.4134203104776,61.0110520944501,4,0.318966308554081
"3320","chakroun",12,35.0338143164263,36.3075667926194,19.1091290654154,50.6509428810238,4,0.3319050055361
"3321","chakroun",12,46.9242903330852,47.5165559191631,37.1046638759472,60.7059827475174,1,0.39372294000168
"3322","chakroun",12,51.0793383977058,55.059867602478,41.4096969405417,64.8408731123734,2,0.311324139227509
"3323","chakroun",12,44.8685656175263,45.9687506869846,40.8067568115291,63.0015918464377,3,0.303765716696944
"3324","chakroun",12,37.9161344645473,31.6328605857846,33.8441202029521,53.0461836114639,4,0.257878324318881
"3325","chakroun",12,38.2640166773806,38.7187934110858,41.8221807124515,53.9102059741032,1,0.284400093183649
"3326","chakroun",12,42.7277100425686,44.6774909077313,53.1057474347508,61.1903470385239,4,0.34141959228873
"3327","chakroun",12,23.508877008114,33.097872938107,36.616690641528,45.1803241687512,4,0.426807678228215
"3328","chakroun",12,29.4435913855387,44.158457904201,45.0959489093336,61.11236985879,2,0.344360604191024
"3329","chakroun",12,33.6259489923124,45.581601365187,47.8291123312916,64.810231851525,3,0.291707641035828
"3330","chakroun",12,34.7410956413951,50.0080020355246,52.0176586745789,63.8491550251443,3,0.296562029496272
"3331","chakroun",12,25.3097491766078,38.4214672165735,44.8538495471772,51.2706077070417,3,0.298499908389203
"3332","chakroun",12,31.0626318699894,43.0859278583131,49.6309562754841,53.9285878033545,4,0.159760725533488
"3333","chakroun",12,33.9130204657865,55.0104936751514,55.3221272628945,59.5010841403059,4,0.458029507397441
"3334","chakroun",12,29.5273727364621,51.2691962348447,52.1299561526368,57.7044419018906,4,0.354485920846855
"3335","chakroun",12,36.6480144032598,58.6472231351243,61.7651126461593,62.7515431058782,4,0.444581746927724
"3336","chakroun",12,38.7619358451115,59.1578069818622,66.7625621480815,64.1569568020787,4,0.47214943646577
"3337","chakroun",12,39.7877844165851,55.4417955424147,62.4868625230026,61.0228855695544,4,0.336549112740613
"3338","chakroun",12,34.5664638931862,51.7361331188359,61.03329260021,56.1199077087979,4,0.54381182497491
"3339","chakroun",12,30.955429142944,52.894449875456,57.3716718467038,56.324820247318,4,0.399898991858208
"3340","chakroun",12,32.5250266008044,50.2538708702146,63.0620861903453,62.3197496655098,4,0.438655106927399
"3341","chakroun",12,33.556679801653,51.1135974756403,61.0211631038471,60.5978890965517,4,0.325153697312999
"3342","chakroun",12,29.678084927216,54.0788613988483,66.9664380137434,58.1345843401103,4,0.36403122694901
"3343","chakroun",12,26.0335393718005,47.0118170990898,64.1601206239114,55.5233052389683,4,0.45046230790831
"3344","chakroun",12,21.8786902719988,41.4214217085593,62.4936404483811,49.6594486604778,4,0.362200865773048
"3345","chakroun",12,21.7587417857095,37.8833158382745,60.5970297583044,52.0705515489716,2,0.197664744391659
"3346","chakroun",12,24.9118443289692,43.0922537620539,61.9979738798922,53.642038698936,1,0.253139864827972
"3347","chakroun",12,31.1837568126485,42.1037462921974,68.3695024825529,57.4934962645288,3,0.359076634900703
"3348","chakroun",12,25.9167252524376,40.264128713822,59.5912693893255,56.167515407338,3,0.40165438319309
"3349","chakroun",12,31.604560712095,44.633669679191,65.0151529079967,58.7016671875554,3,0.430819113140387
"3350","chakroun",12,29.3307693176852,31.8540075078696,51.7591327462653,50.4852547293732,3,0.474075978456312
"3351","chakroun",12,33.5345141356007,37.0310825406021,57.2813396677751,50.0634714355642,3,0.410003828947083
"3352","chakroun",12,32.9993103026251,36.8481688211972,60.1745113953392,47.0154466954433,3,0.613186353441051
"3353","chakroun",12,38.8948694359561,45.1626025648956,64.3340682457699,52.1087391805561,3,0.544527512649438
"3354","chakroun",12,31.1047668310227,38.6071028921162,53.9920404083143,42.0517091576289,3,0.349537911515654
"3355","chakroun",12,42.0386895708693,51.8418363531077,65.3884169493133,57.116912938448,4,0.317311852219063
"3356","chakroun",12,35.1280293750351,47.2322303682274,54.0535609633517,50.875472617708,3,0.491890274875914
"3357","chakroun",12,43.8213031606103,54.7570574747977,61.0964118086079,62.0291288159866,3,0.445422871944174
"3358","chakroun",12,19.2152919896483,33.3940005281957,34.9986051873675,35.3476620596516,4,0.938004697865836
"3359","chakroun",12,28.782475041562,47.3517419583174,49.2354613871539,49.0537809202878,4,0.000427876637331792
"3360","chakroun",12,26.2160647039844,43.4998649011342,44.7403192355235,42.47461004396,3,0.299078821824878
"3361","chakroun",12,35.2818220794108,54.3716223875822,57.1576821973182,54.1827473626522,1,0.241627789015183
"3362","chakroun",12,29.9337444644532,47.6719122113746,50.8047861046479,49.1036119565325,2,0.249221319372737
"3363","chakroun",12,31.3697321307644,47.2271332666018,46.8346595161109,46.2080029453581,2,0.192427461195621
"3364","chakroun",12,25.7015372416221,36.8736136031716,38.4834430294894,38.6661971086135,1,0.477501185803703
"3365","chakroun",12,31.363457660127,35.4921284490604,37.2787789786468,39.6416565737736,3,0.348865742917042
"3366","chakroun",12,38.131918889782,45.0934383504545,41.0601558927254,44.2061208371189,4,0.278838062589784
"3367","chakroun",12,47.2286162037945,47.4617665539039,49.6165586033447,51.7093975032238,2,0.380372823177822
"3368","chakroun",12,44.0016315490333,46.3174952638456,42.8387590399203,47.3452661203501,2,0.591130226997848
"3369","chakroun",12,41.5966597129616,42.8370967874471,35.5422715859511,38.6152189420135,2,0.498301476027336
"3370","chakroun",12,57.5696722537837,56.2901027346478,48.5949558666652,52.4035880315204,3,0.661898463045873
"3371","chakroun",12,49.2877015432739,49.8401706142995,39.4138331231052,41.0427576459808,3,0.306921398330815
"3372","chakroun",12,61.0772692218784,55.8444584321047,44.9674125410846,42.8192683632282,4,0.237433500838961
"3373","chakroun",12,56.8636710566452,50.7024345760523,35.3211979694819,32.2418324065331,4,0.452721277135424
"3374","chakroun",12,59.2918714397453,55.6257781488881,45.2590167482867,37.9811556463296,2,0.2655771781574
"3375","chakroun",12,59.8207919132776,50.3380034318463,46.0306741240814,37.6212009714802,2,0.149157430443665
"3376","chakroun",12,58.981796620164,45.9408220111906,43.908127662739,37.7753307807279,2,0.288202709665711
"3377","chakroun",12,62.1587101155043,47.0346257830647,38.8038243574412,39.4437029082941,2,0.271527589082325
"3378","chakroun",12,59.8106811330805,51.3116593292194,41.6126736109885,40.5212857385874,2,0.359254368273469
"3379","chakroun",12,56.6977809089097,52.0467896366817,37.794285128528,37.2335960139668,2,0.41888208634191
"3380","chakroun",12,50.671627193858,42.0628992262703,32.4176706853831,30.2702291434493,2,0.322685543949774
"3381","chakroun",12,66.3247150472522,55.1846708577321,46.9756313439531,43.3737150750208,3,0.315630699307803
"3382","chakroun",12,67.7871401206758,54.5351759265768,49.7338946648947,45.4244541075434,3,0.647649073865978
"3383","chakroun",12,66.3951292196424,61.1757450173486,52.8742369796378,46.8548712203576,4,0.771564708296864
"3384","chakroun",12,56.913176401518,56.9150183592107,45.5190778676676,41.4906192236812,3,0.451526148199264
"3385","chakroun",12,64.783360683306,55.1548818007536,44.705007972042,42.5208647140226,4,0.000522594629728701
"3386","chakroun",12,72.9359868914223,56.5607475566928,46.6613833304371,47.640355053,2,0.700980422632711
"3387","chakroun",12,70.7848123514636,53.541362699912,44.7301709899221,47.5685846822535,2,0.413797668474217
"3388","chakroun",12,70.8354755281551,52.5554422826937,44.2376334723469,48.4215487780747,2,0.625741424273656
"3389","chakroun",12,63.8650409461488,55.4650901713364,44.1721803569129,51.0002072496651,2,0.000506503542055725
"3390","chakroun",12,72.5613403787873,62.3254262762078,55.0984394746017,59.7324840356127,2,0.254804560945558
"3391","chakroun",12,69.2212100604288,57.0906666563125,45.6065022748029,56.1115571315158,2,0.0454825552496914
"3392","chakroun",12,79.5679192877423,66.9827755306341,54.5614500438419,71.9626351567838,2,0.000488949628561386
"3393","chakroun",12,67.8047488405414,53.9090588337828,46.4093902733321,64.8787995365518,2,0.344793600721459
"3394","chakroun",12,78.5155197066202,62.6605975651293,53.3372939524017,73.6650853710117,2,0.000463715878140647
"3395","chakroun",12,79.1402053981264,65.5888611231018,57.3164361552954,75.1547994640304,2,0.256239227657716
"3396","chakroun",12,74.0263865617416,61.717712194478,49.6689583405529,65.8058762692044,2,0.000497360879307962
"3397","chakroun",12,81.0349764554209,72.9616510973014,61.8553762395864,74.5653275969069,2,0.000485658269099076
"3398","chakroun",12,82.4647827817061,68.7416387527083,58.3329732651899,74.1215157042738,2,0.000475052782348939
"3399","chakroun",12,73.7253819695625,56.2904343232676,50.378578340095,63.954416951933,2,0.000491875282023102
"3400","chakroun",12,71.2085654142731,58.8414077940406,56.5592107641454,64.9299515206475,2,1.25174615724609
"3401","chakroun",12,77.3820298099038,69.5762440477543,60.0099094207219,75.3958811720102,2,0.00047066430306586
"3402","chakroun",12,63.5481051755742,66.6644054767929,50.8679377484749,69.6756566411938,2,0.0346792186901439
"3403","chakroun",12,62.2293037027348,72.8273821776339,56.2349274284072,66.66283699285,2,0.000461887344499701
"3404","chakroun",12,67.1416447634462,78.5339913530724,60.326565719854,73.1173174618118,2,0.000480172671814216
"3405","chakroun",12,52.8845923034151,65.9566704353223,45.9695206573653,62.7558345147518,2,0.000464812997961417
"3406","chakroun",12,51.5126718097094,64.7351924119985,47.0726165806291,65.781936393058,2,0.313369170135047
"3407","chakroun",12,51.0835821637059,62.4163032106737,53.9146986151377,70.0607635656671,2,0.000463715878140647
"3408","chakroun",12,51.0075058194808,64.7854933731154,57.0578568370983,70.4772132247603,2,0.000480172671814216
"3409","chakroun",12,47.6522142301504,51.2946891745852,53.3502860373493,61.4467024689949,2,1.22519622897926
"3410","chakroun",12,61.5726608851817,61.3467195243183,61.7321191139481,74.3582494128559,0,NA
"3411","chakroun",12,58.929392662995,60.9002501287373,58.0932861691534,75.3172089916093,2,0.000452378975751344
"3412","chakroun",12,51.2430152613747,54.8880046677691,49.6660074982531,71.8637919772263,2,0.00045859598685638
"3413","chakroun",12,54.7725297563768,61.3036706638547,55.3102345247738,76.8108465394356,2,0.000452744683570927
"3414","chakroun",12,60.835356014679,63.6205090161688,55.1410475209221,82.7949258262771,2,0.000647300556011032
"3415","chakroun",12,57.8436079194373,64.9926752806243,53.9186861913989,77.903619591088,2,0.371387048064207
"3416","chakroun",12,61.5773927704101,65.9173251579273,54.9706626915055,86.8705822018075,2,0.00045640174903383
"3417","chakroun",12,51.8820967906475,54.290211225201,45.1784975644788,74.87890194385,2,0.000493703813845059
"3418","chakroun",12,53.2123164107054,53.4012512889078,43.6118330508123,74.0256699235985,2,0.000437385007899138
"3419","chakroun",12,63.3868231838139,57.5406514754474,46.454969808083,72.8362418708984,2,0.000495898053486599
"3420","chakroun",12,53.6410678172703,45.3957136476756,32.4717466245923,65.433812390276,2,0.826570627257752
"3421","chakroun",12,61.6933701028996,52.287869893779,36.1467558245203,71.216361760354,1,0.758447180824078
"3422","chakroun",12,67.1284108761961,58.2268194554952,47.7763588464686,76.7211307417163,1,0.000455670333394664
"3423","chakroun",12,59.9171678956326,51.1239877186928,46.8067257640685,74.7906352566819,1,0.686422742850482
"3424","chakroun",12,61.0507618227083,52.762628088889,48.038524485781,80.7028425744716,1,0.865733773691318
"3425","chakroun",12,64.4875712605679,60.3856856787282,51.5407061589842,79.3172922375768,1,0.485396424048304
"3426","chakroun",12,68.8338581794455,54.0145788941857,50.3644666720305,72.6076524682698,1,1.40973796030084
"3427","chakroun",12,75.2623689728236,56.8455159742334,54.8158785399763,69.6442785216449,1,0.353292986150336
"3428","chakroun",12,73.8288973644604,56.2900805655682,57.0377611882946,67.4702378397995,1,0.342071647028206
"3429","chakroun",12,78.8617174534718,54.7148758482486,57.1786643764289,68.693580745763,0,NA
"3430","chakroun",12,75.5586748718492,52.5404872805682,52.873740330573,66.3647135532019,1,0.000485292563098483
"3431","chakroun",12,76.5318936678127,51.2291393923295,48.3153174377755,68.4841847406671,1,0.000498457999128732
"3432","chakroun",12,74.068973888165,49.2193191455898,44.2649911879425,63.7969797006641,1,0.000490412454382749
"3433","chakroun",12,75.6541433303298,49.7469280379584,51.0516452738734,56.3624636162754,1,0.000471395715067047
"3434","chakroun",12,77.2996634375678,54.2334879658653,53.686427655343,59.4842115501127,1,0.262613492450328
"3435","chakroun",12,83.2011352439724,54.9973600357027,51.2368863483437,69.512702409888,1,0.359955427687964
"3436","chakroun",12,77.5038234740044,47.5767334353386,48.2512304797248,66.5190686016938,1,1.09344716071064
"3437","chakroun",12,71.1418546083923,40.0776693739723,48.0101200392263,69.1119990390632,1,0.671892856764316
"3438","chakroun",12,76.6130267970909,40.4935254835499,50.1191118369822,71.1403813743925,1,0.00045640174903383
"3439","chakroun",12,65.1657193289489,30.1209621014178,44.5684896103561,64.6537036366784,1,0.000492972400024883
"3440","chakroun",12,74.7768400218313,49.3765452582238,53.0938341406626,80.52661015638,1,0.000463350172140053
"3441","chakroun",12,72.6459910059165,46.7927004860664,46.7261329562363,81.3674588596556,1,0.000481269791634986
"3442","chakroun",12,69.2333443370674,41.9701448582409,41.7847102828252,76.6541574628867,1,0.000494435227665235
"3443","chakroun",12,68.8954773130403,42.1213839602765,45.5282109177587,76.8494507916182,1,0.000485658270918066
"3444","chakroun",12,68.0277673184095,38.8990674876371,41.6456217108,72.8496503187836,1,0.000505040716234362
"3445","chakroun",12,70.4234035666842,44.3003590719654,47.6344576186027,78.8337150701702,1,0.000526251695191604
"3446","chakroun",12,66.2145589957878,41.6911889918277,44.4826269164898,76.2672725381972,1,0.000466641529783374
"3447","chakroun",12,68.7100590218236,43.1983449319859,42.0946451258134,78.4415063640204,1,0.00045420750939229
"3448","chakroun",12,79.4174676996731,49.9682655927608,41.4994805956522,80.9318909693649,1,0.000479806965813623
"3449","chakroun",12,71.9677210845289,41.3365201139834,34.9637102491941,76.374325049659,1,0.000486023976918659
"3450","chakroun",12,65.2194922880483,43.0510054650833,33.9889151765301,71.3325480664058,1,0.311098498299543
"3451","chakroun",12,59.872965344413,41.11979957775,31.4144155942549,66.4467097534111,1,0.893350102196564
"3452","chakroun",12,72.4389559685486,53.8005343876849,45.759839164934,72.7161932990552,1,0.447562620842291
"3453","chakroun",12,77.7201208394391,58.9636803811661,49.9316421287002,75.6081494796338,1,0.418273916384351
"3454","chakroun",12,71.5089567963379,55.8027855640349,45.3211123612243,74.911819716064,1,0.249207788232525
"3455","chakroun",12,73.8192616652987,56.133705764506,51.4244661801927,76.1866256530668,1,1.0965432321791
"3456","chakroun",12,70.4931944237866,54.1404797187006,52.6265898039774,70.8643010894016,1,0.652273798626993
"3457","chakroun",12,66.9617993728468,47.5928985726525,46.2853956239293,72.7947707935929,1,0.937174178339774
"3458","chakroun",12,68.7433380876081,43.4406634359854,39.2203120705876,66.4662304772826,1,0.800440530083506
"3459","chakroun",12,74.6829882463085,52.9217669260612,48.8301310977403,77.8119847981923,1,0.896965111231111
"3460","chakroun",12,70.8741915328665,48.2026015931585,38.2952581898421,72.6922488354654,1,1.30082507050065
"3461","chakroun",12,70.5934964448731,48.826629162979,44.0499306334059,78.6816545347385,1,1.07734583366982
"3462","chakroun",12,73.2653863660414,47.0680608466535,40.1272766046685,77.8453305250233,0,NA
"3463","chakroun",12,71.4358031680962,37.418928675919,37.3566472449052,69.1782907618023,1,0.478296597502776
"3464","chakroun",12,72.5728415026744,35.2156596502211,41.5335639811749,71.3806103652483,1,0.410053199328104
"3465","chakroun",12,71.1847238462506,40.5512263732261,40.0229744946119,72.8268463515565,1,0.451697664560925
"3466","chakroun",12,69.4655718112226,38.0973979243389,43.1496081201603,74.5881728428625,1,0.419085784877097
"3467","chakroun",12,71.7936484500487,44.0078991942942,50.9119578635216,82.4870682322383,1,0.637975770479898
"3468","chakroun",12,70.2107003870374,41.6086632937496,48.0770781007298,75.9704887659294,1,0.369692729716917
"3469","chakroun",12,73.7343793356779,40.4069130315937,48.7304257231657,76.7339441112457,1,0.38253780582636
"3470","chakroun",12,67.4687655967946,38.8979017271359,45.6533159021306,76.2867962485453,1,0.473068456971305
"3471","chakroun",12,76.1848246147627,46.0788458574154,55.0874825233078,81.6723944744862,1,0.328897435043473
"3472","chakroun",12,64.0921295357537,35.4188123469569,46.1407322424197,75.4901420996689,1,0.376880691535916
"3473","chakroun",12,57.8426407760829,32.9917773486281,49.1743226419884,77.374782800279,1,0.453765369273242
"3474","chakroun",12,66.677756851935,40.9328867349636,59.2699944397878,88.3214337702789,1,0.354764589221304
"3475","chakroun",12,70.6361023381729,44.4014655112118,64.2564430691495,94.8289319076621,1,0.31535897935828
"3476","chakroun",12,65.2029828734142,43.1337291500701,54.3111964619329,84.6505117364867,1,0.299377604060282
"3477","chakroun",12,68.8584244814883,43.9971970019897,50.2371763478104,83.8851229504142,1,0.335867801477434
"3478","chakroun",12,66.3000372238876,51.522511062465,50.3333465692989,78.8784440663898,1,0.389258760409575
"3479","chakroun",12,67.5820851349418,56.9015322119935,50.8732743543149,79.4357145384686,1,0.453647611771885
"3480","chakroun",12,67.8516548307223,52.5834725180321,46.8967899101318,80.8657230095253,1,0.789457631619371
"3481","chakroun",12,69.8689090130879,55.2358484847748,49.4580749762146,84.171935159687,1,0.35929313316592
"3482","chakroun",12,65.2963836594003,46.5921114279442,43.0501355730242,78.8014093396598,1,0.441437767902244
"3483","chakroun",12,79.2469858673309,59.8332776449648,52.2092574664755,91.2747118382595,1,0.274197246741096
"3484","chakroun",12,67.5366310791582,45.7263153311416,40.8355259750699,78.7660156570445,1,0.404182512425905
"3485","chakroun",12,72.4149190261545,52.9080449494049,50.0653679918071,85.8580558689283,1,0.65597328586955
"3486","chakroun",12,77.4084937962739,53.6954744099928,48.4814397652519,84.2174464498958,1,0.377684880191737
"3487","chakroun",12,68.5875481308755,49.2261087905907,41.9149554585885,76.7486624836372,1,0.443143788857924
"3488","chakroun",12,84.4822874733005,54.4052832667657,50.9666378033177,91.3369168227181,1,0.335274259781727
"3489","chakroun",12,77.5712839840683,48.2289263592429,47.2614658791096,88.5599180593573,1,0.376704786696791
"3490","chakroun",12,72.8635812574324,47.6571324945864,36.6392447714832,78.982948177149,1,0.321783711649914
"3491","chakroun",12,71.0487280666262,52.2445729980343,38.5262335470615,82.4817207439016,1,0.34462245006398
"3492","chakroun",12,74.1296602764442,58.1388681525565,42.9312899346325,87.0335317294568,1,0.907763327899374
"3493","chakroun",12,74.7552067076636,57.0309614076313,46.7941220288935,88.8695685307955,1,0.447443400515112
"3494","chakroun",12,71.4568691216281,55.655726089408,45.9198119310451,90.5786813927247,1,0.274815290775223
"3495","chakroun",12,77.4874108435721,56.2126870135649,55.882557464188,96.6266484987441,1,0.727625800302121
"3496","chakroun",12,72.2369765822159,57.8444688566853,51.1069676026692,96.2735722654254,1,0.472149070757951
"3497","chakroun",12,74.1885707667781,60.3196602989774,50.410094491073,92.7945096799648,1,0.479413099536032
"3498","chakroun",12,71.9640399412747,60.042720397657,46.9162397717812,86.9534962674856,1,0.857470268972975
"3499","chakroun",12,72.7466086448605,60.1007019087351,46.5900494415641,87.6719447598394,1,0.670817679570973
"3500","chakroun",12,69.275858772082,58.2881583977893,46.0981209106814,87.0617467776894,1,0.362804281545323
"3501","chakroun",12,69.0743530147017,63.4961905715552,48.0871043661725,93.8958863001199,1,0.441596118829693
"3502","chakroun",12,65.0662905149698,68.653698356457,44.7359712810806,95.0437059865808,1,0.3513247536157
"3503","chakroun",12,70.3114222914365,75.8007164698751,47.7706079813496,98.2890669166026,1,0.818594933574786
"3504","chakroun",12,65.5340898482068,66.7394388559721,41.5447811473714,90.7424556307799,1,0.515958152933308
"3505","chakroun",12,68.997200210857,71.1227417161793,50.5005972089889,93.2484685733583,1,0.485285980677872
"3506","chakroun",12,59.4822315464043,66.371923198833,45.6797269473446,91.1462759320398,1,0.427390614433534
"3507","chakroun",12,60.080045226047,70.6382616080132,48.6917283884921,95.6651103548021,4,0.267140207861303
"3508","chakroun",12,48.7186396443356,62.0789384921704,45.5824797854531,82.9752774175389,4,0.301411663771432
"3509","chakroun",12,48.7596678250012,64.674012508592,54.991659026871,88.7642737055775,4,0.298837089811059
"3510","chakroun",12,49.1057893722649,65.6688792234726,51.1961157907985,86.4443868842968,4,0.359367737297362
"3511","chakroun",12,52.1424231320808,69.8173454529764,49.6867405794769,82.359728519053,4,0.336839849431271
"3512","chakroun",12,52.0437381753664,68.2314326493989,45.3751207839427,83.4605141174428,4,0.446960302189837
"3513","chakroun",12,50.4093027906135,68.121703547519,45.8307593982309,80.3847791653874,4,0.355140901239793
"3514","chakroun",12,58.9170478301341,69.8713434564612,50.8783017994395,86.2685605094001,4,0.318207467507818
"3515","chakroun",12,52.8548693820547,62.5545356860597,44.0534804460444,82.3291513966577,4,0.434012828252889
"3516","chakroun",12,58.8562664278006,72.4795588869175,52.5181513040567,84.4176389826473,4,0.391630732952763
"3517","chakroun",12,51.6152228870882,71.8520847891319,46.4595172934172,77.2656577967874,4,0.307718638563529
"3518","chakroun",12,49.0525177665409,75.7624224179385,45.7415997752943,78.3299352402589,4,0.372860113962815
"3519","chakroun",12,52.4661280033232,79.9168084177485,52.5681467518845,79.0797295294419,4,0.650631410606366
"3520","chakroun",12,46.061863633817,74.7549814977531,46.7559284213039,74.744916776637,4,0.269479998229144
"3521","chakroun",12,46.3676857137801,71.0580017484705,45.921803150149,70.8661025875222,4,0.39924291434545
"3522","chakroun",12,42.9503917899795,70.3095146757153,42.4311905086838,68.7007609057718,4,0.340752909287403
"3523","chakroun",12,41.9650016495485,72.2746689871076,41.9937315725674,60.971263554323,2,0.32720092245836
"3524","chakroun",12,42.5846442990807,69.9026232612305,40.4953080579308,62.404465832842,2,0.328021202201853
"3525","chakroun",12,48.4733122818733,78.5426013582892,46.5886164264565,67.2339177563703,2,0.27974574619293
"3526","chakroun",12,46.7671405468232,74.6195665623495,40.4217091169232,62.2700648514316,2,0.320916621472861
"3527","chakroun",12,49.2002020564223,88.1561639354155,48.5281064346973,67.8903932645188,2,0.311664977711189
"3528","chakroun",12,38.2020376721971,82.6266224257188,41.797508694904,56.9704203681644,2,0.438663883884146
"3529","chakroun",12,32.6982077265078,80.6616440060194,34.3636411759517,51.7524443473472,2,0.486588993037003
"3530","chakroun",12,33.5106166766121,81.4488057263518,34.328803747936,54.7542010413967,2,0.309310559081496
"3531","chakroun",12,36.285586142355,85.6680179258547,41.2422157385639,51.5154838487479,2,0.299510721237311
"3532","chakroun",12,26.0948236583832,74.6268644047448,32.4309356624149,41.9277100794988,2,0.572279152569536
"3533","chakroun",12,25.4589225013909,82.4687461057362,33.9885374012292,45.0461260947969,2,0.476992488020187
"3534","chakroun",12,30.7600906545682,85.8689769414153,42.058955848268,48.6550960230935,2,0.643936055483209
"3535","chakroun",12,33.4775874892994,85.7151201650177,37.6315409100256,47.0332089007353,2,0.495738970381353
"3536","chakroun",12,26.9072578641989,74.085603878933,29.7288377004479,36.1522703563852,2,0.403388197846652
"3537","chakroun",12,36.5378806921299,77.4243338370197,33.7268798758719,42.3522042264547,2,0.402571940874623
"3538","chakroun",12,38.2463264965547,76.6681277473764,37.3908506852755,40.9773400792127,2,0.272537670516613
"3539","chakroun",12,46.0614046458906,82.274235300365,43.0163047484349,43.1375919873441,2,0.508399730399105
"3540","chakroun",12,41.5121655947672,77.0571758210984,41.4811997472973,42.9658750780638,2,0.262539985436888
"3541","chakroun",12,37.8892076476254,76.2958658202684,39.6893398283483,38.6551259596079,2,0.695744236556493
"3542","chakroun",12,48.690228022917,86.8515697735213,51.860110889356,45.3730386746864,2,0.663974213301117
"3543","chakroun",12,47.2156292348078,85.9579905543277,45.8977032997733,47.4691467308628,2,0.634978439771658
"3544","chakroun",12,47.6110642958359,84.8480446644553,42.0494324101995,48.1544709707694,2,0.437475337665092
"3545","chakroun",12,52.2162697210862,85.0723700219868,46.415741490291,46.9769863879396,2,0.346438548687729
"3546","chakroun",12,42.3687658480331,74.1985132063293,36.5270223232308,36.234454145363,2,0.707028842909494
"3547","chakroun",12,48.560867948995,76.8237850473579,42.0830388182329,43.123982813372,2,0.309388088862761
"3548","chakroun",12,43.0992188187365,83.5304172001357,44.5908351381812,45.1728967169034,2,0.000465178705781
"3549","chakroun",12,38.9417820705812,80.516247907695,40.2125025000483,40.9763073747124,2,0.438037428597454
"3550","chakroun",12,35.2894698944133,69.9524766628343,38.5812420452523,39.1915477564047,2,0.753081168928475
"3551","chakroun",12,45.8545120384547,78.348875422498,41.6221663674912,42.6359557450311,1,0.311199067593407
"3552","chakroun",12,46.7914252262275,69.1284038736547,30.8715713416328,32.8768734555003,3,0.231794306168013
"3553","chakroun",12,44.6640927442235,65.1380287575591,28.2049694541521,32.5528577256103,4,0.293978678575513
"3554","chakroun",12,44.7692320321064,65.6042324362148,31.0763627783174,31.6392393363128,2,0.231368989476323
"3555","chakroun",12,40.7755346900819,64.0904651948075,33.3239009830001,34.8540527108774,2,0.304650726495311
"3556","chakroun",12,47.8067355314667,66.0229894554687,26.9096137494348,38.1556444692747,2,0.307349640675966
"3557","chakroun",12,49.3707103407474,66.8376982249595,23.708496823156,42.6802456348496,2,0.309837907898327
"3558","chakroun",12,56.3252205125487,72.6782305635124,34.6993070817137,48.4340805397718,2,0.567610908732604
"3559","chakroun",12,57.2417044380626,69.6576307155883,33.1486536440792,48.1701250463876,2,1.02457072453399
"3560","chakroun",12,51.3667682658,60.7223681723153,28.0081320648372,37.664206856584,2,0.751645039392315
"3561","chakroun",12,45.3158052254068,61.9590019815162,25.0633631769162,37.2352264321979,1,0.285093838469038
"3562","chakroun",12,53.9412860757716,67.7762036965192,27.8605206177688,40.4749891728778,2,0.243312233287725
"3563","chakroun",12,55.6666938875816,70.4416123231218,32.5103940457041,43.177187411869,2,0.613694685518567
"3564","chakroun",12,50.9861255082263,62.5249534586069,24.4628042578509,42.6203508565969,2,0.341011463802715
"3565","chakroun",12,55.7850255903558,69.009687936336,29.9884861819896,45.5668414467654,2,0.704110139104159
"3566","chakroun",12,57.2044203061135,62.1268996050558,32.2231289157859,44.2555226961052,2,0.745488369982922
